bin,different,total,language_id,speaker_id,group_id,n_observed_chips,n_missing_chips,n_valid_pairs,distance,language_K
25,72,92,82,12,82:12,330,0,54285,142.48860044137646,6
26,31,36,82,12,82:12,330,0,54285,148.07638869397948,6
27,20,20,82,12,82:12,330,0,54285,153.66417694658247,6
28,8,8,82,12,82:12,330,0,54285,159.25196519918546,6
29,4,4,82,12,82:12,330,0,54285,164.83975345178845,6
0,54,233,82,13,82:13,330,0,54285,2.7938941263014994,6
1,105,442,82,13,82:13,330,0,54285,8.381682378904499,6
2,330,1110,82,13,82:13,330,0,54285,13.969470631507498,6
3,468,1401,82,13,82:13,330,0,54285,19.557258884110496,6
4,692,1712,82,13,82:13,330,0,54285,25.145047136713494,6
5,837,1864,82,13,82:13,330,0,54285,30.73283538931649,6
6,1351,2492,82,13,82:13,330,0,54285,36.3206236419195,6
7,1770,2902,82,13,82:13,330,0,54285,41.90841189452249,6
8,2138,3134,82,13,82:13,330,0,54285,47.49620014712549,6
9,2783,3768,82,13,82:13,330,0,54285,53.08398839972848,6
10,3320,4162,82,13,82:13,330,0,54285,58.67177665233149,6
11,4168,4991,82,13,82:13,330,0,54285,64.25956490493448,6
12,4441,5174,82,13,82:13,330,0,54285,69.84735315753748,6
13,4196,4955,82,13,82:13,330,0,54285,75.43514141014049,6
14,3037,3638,82,13,82:13,330,0,54285,81.02292966274348,6
15,2519,2971,82,13,82:13,330,0,54285,86.61071791534647,6
16,2002,2406,82,13,82:13,330,0,54285,92.19850616794949,6
17,1544,1885,82,13,82:13,330,0,54285,97.78629442055248,6
18,1294,1521,82,13,82:13,330,0,54285,103.37408267315547,6
19,950,1106,82,13,82:13,330,0,54285,108.96187092575848,6
20,807,933,82,13,82:13,330,0,54285,114.54965917836148,6
21,489,555,82,13,82:13,330,0,54285,120.13744743096447,6
22,352,395,82,13,82:13,330,0,54285,125.72523568356746,6
23,213,227,82,13,82:13,330,0,54285,131.31302393617045,6
24,141,148,82,13,82:13,330,0,54285,136.90081218877347,6
25,88,92,82,13,82:13,330,0,54285,142.48860044137646,6
26,35,36,82,13,82:13,330,0,54285,148.07638869397948,6
27,20,20,82,13,82:13,330,0,54285,153.66417694658247,6
28,7,8,82,13,82:13,330,0,54285,159.25196519918546,6
29,4,4,82,13,82:13,330,0,54285,164.83975345178845,6
0,37,233,82,14,82:14,330,0,54285,2.7938941263014994,6
1,58,442,82,14,82:14,330,0,54285,8.381682378904499,6
2,232,1110,82,14,82:14,330,0,54285,13.969470631507498,6
3,407,1401,82,14,82:14,330,0,54285,19.557258884110496,6
4,735,1712,82,14,82:14,330,0,54285,25.145047136713494,6
5,888,1864,82,14,82:14,330,0,54285,30.73283538931649,6
6,1419,2492,82,14,82:14,330,0,54285,36.3206236419195,6
7,1651,2902,82,14,82:14,330,0,54285,41.90841189452249,6
8,1943,3134,82,14,82:14,330,0,54285,47.49620014712549,6
9,2489,3768,82,14,82:14,330,0,54285,53.08398839972848,6
10,3113,4162,82,14,82:14,330,0,54285,58.67177665233149,6
11,4034,4991,82,14,82:14,330,0,54285,64.25956490493448,6
12,4349,5174,82,14,82:14,330,0,54285,69.84735315753748,6
13,4252,4955,82,14,82:14,330,0,54285,75.43514141014049,6
14,3073,3638,82,14,82:14,330,0,54285,81.02292966274348,6
15,2534,2971,82,14,82:14,330,0,54285,86.61071791534647,6
16,2040,2406,82,14,82:14,330,0,54285,92.19850616794949,6
17,1585,1885,82,14,82:14,330,0,54285,97.78629442055248,6
18,1318,1521,82,14,82:14,330,0,54285,103.37408267315547,6
19,953,1106,82,14,82:14,330,0,54285,108.96187092575848,6
20,835,933,82,14,82:14,330,0,54285,114.54965917836148,6
21,478,555,82,14,82:14,330,0,54285,120.13744743096447,6
22,341,395,82,14,82:14,330,0,54285,125.72523568356746,6
23,200,227,82,14,82:14,330,0,54285,131.31302393617045,6
24,132,148,82,14,82:14,330,0,54285,136.90081218877347,6
25,86,92,82,14,82:14,330,0,54285,142.48860044137646,6
26,34,36,82,14,82:14,330,0,54285,148.07638869397948,6
27,20,20,82,14,82:14,330,0,54285,153.66417694658247,6
28,7,8,82,14,82:14,330,0,54285,159.25196519918546,6
29,4,4,82,14,82:14,330,0,54285,164.83975345178845,6
0,67,233,82,15,82:15,330,0,54285,2.7938941263014994,6
1,139,442,82,15,82:15,330,0,54285,8.381682378904499,6
2,470,1110,82,15,82:15,330,0,54285,13.969470631507498,6
3,772,1401,82,15,82:15,330,0,54285,19.557258884110496,6
4,1025,1712,82,15,82:15,330,0,54285,25.145047136713494,6
5,1187,1864,82,15,82:15,330,0,54285,30.73283538931649,6
6,1741,2492,82,15,82:15,330,0,54285,36.3206236419195,6
7,2007,2902,82,15,82:15,330,0,54285,41.90841189452249,6
8,2343,3134,82,15,82:15,330,0,54285,47.49620014712549,6
9,2961,3768,82,15,82:15,330,0,54285,53.08398839972848,6
10,3519,4162,82,15,82:15,330,0,54285,58.67177665233149,6
11,4451,4991,82,15,82:15,330,0,54285,64.25956490493448,6
12,4830,5174,82,15,82:15,330,0,54285,69.84735315753748,6
13,4708,4955,82,15,82:15,330,0,54285,75.43514141014049,6
14,3444,3638,82,15,82:15,330,0,54285,81.02292966274348,6
15,2831,2971,82,15,82:15,330,0,54285,86.61071791534647,6
16,2300,2406,82,15,82:15,330,0,54285,92.19850616794949,6
17,1807,1885,82,15,82:15,330,0,54285,97.78629442055248,6
18,1477,1521,82,15,82:15,330,0,54285,103.37408267315547,6
19,1075,1106,82,15,82:15,330,0,54285,108.96187092575848,6
20,907,933,82,15,82:15,330,0,54285,114.54965917836148,6
21,530,555,82,15,82:15,330,0,54285,120.13744743096447,6
22,374,395,82,15,82:15,330,0,54285,125.72523568356746,6
23,201,227,82,15,82:15,330,0,54285,131.31302393617045,6
24,126,148,82,15,82:15,330,0,54285,136.90081218877347,6
25,85,92,82,15,82:15,330,0,54285,142.48860044137646,6
26,33,36,82,15,82:15,330,0,54285,148.07638869397948,6
27,20,20,82,15,82:15,330,0,54285,153.66417694658247,6
28,8,8,82,15,82:15,330,0,54285,159.25196519918546,6
29,4,4,82,15,82:15,330,0,54285,164.83975345178845,6
0,29,233,82,16,82:16,330,0,54285,2.7938941263014994,6
1,45,442,82,16,82:16,330,0,54285,8.381682378904499,6
2,220,1110,82,16,82:16,330,0,54285,13.969470631507498,6
3,405,1401,82,16,82:16,330,0,54285,19.557258884110496,6
4,675,1712,82,16,82:16,330,0,54285,25.145047136713494,6
5,821,1864,82,16,82:16,330,0,54285,30.73283538931649,6
6,1396,2492,82,16,82:16,330,0,54285,36.3206236419195,6
7,1622,2902,82,16,82:16,330,0,54285,41.90841189452249,6
8,1960,3134,82,16,82:16,330,0,54285,47.49620014712549,6
9,2498,3768,82,16,82:16,330,0,54285,53.08398839972848,6
10,3110,4162,82,16,82:16,330,0,54285,58.67177665233149,6
11,4074,4991,82,16,82:16,330,0,54285,64.25956490493448,6
12,4518,5174,82,16,82:16,330,0,54285,69.84735315753748,6
13,4481,4955,82,16,82:16,330,0,54285,75.43514141014049,6
14,3305,3638,82,16,82:16,330,0,54285,81.02292966274348,6
15,2740,2971,82,16,82:16,330,0,54285,86.61071791534647,6
16,2259,2406,82,16,82:16,330,0,54285,92.19850616794949,6
17,1757,1885,82,16,82:16,330,0,54285,97.78629442055248,6
18,1428,1521,82,16,82:16,330,0,54285,103.37408267315547,6
19,1053,1106,82,16,82:16,330,0,54285,108.96187092575848,6
20,882,933,82,16,82:16,330,0,54285,114.54965917836148,6
21,532,555,82,16,82:16,330,0,54285,120.13744743096447,6
22,379,395,82,16,82:16,330,0,54285,125.72523568356746,6
23,220,227,82,16,82:16,330,0,54285,131.31302393617045,6
24,146,148,82,16,82:16,330,0,54285,136.90081218877347,6
25,92,92,82,16,82:16,330,0,54285,142.48860044137646,6
26,36,36,82,16,82:16,330,0,54285,148.07638869397948,6
27,20,20,82,16,82:16,330,0,54285,153.66417694658247,6
28,8,8,82,16,82:16,330,0,54285,159.25196519918546,6
29,4,4,82,16,82:16,330,0,54285,164.83975345178845,6
0,29,233,82,17,82:17,330,0,54285,2.7938941263014994,6
1,69,442,82,17,82:17,330,0,54285,8.381682378904499,6
2,288,1110,82,17,82:17,330,0,54285,13.969470631507498,6
3,476,1401,82,17,82:17,330,0,54285,19.557258884110496,6
4,801,1712,82,17,82:17,330,0,54285,25.145047136713494,6
5,963,1864,82,17,82:17,330,0,54285,30.73283538931649,6
6,1494,2492,82,17,82:17,330,0,54285,36.3206236419195,6
7,1758,2902,82,17,82:17,330,0,54285,41.90841189452249,6
8,2053,3134,82,17,82:17,330,0,54285,47.49620014712549,6
9,2536,3768,82,17,82:17,330,0,54285,53.08398839972848,6
10,3075,4162,82,17,82:17,330,0,54285,58.67177665233149,6
11,4042,4991,82,17,82:17,330,0,54285,64.25956490493448,6
12,4376,5174,82,17,82:17,330,0,54285,69.84735315753748,6
13,4274,4955,82,17,82:17,330,0,54285,75.43514141014049,6
14,3071,3638,82,17,82:17,330,0,54285,81.02292966274348,6
15,2513,2971,82,17,82:17,330,0,54285,86.61071791534647,6
16,2023,2406,82,17,82:17,330,0,54285,92.19850616794949,6
17,1596,1885,82,17,82:17,330,0,54285,97.78629442055248,6
18,1314,1521,82,17,82:17,330,0,54285,103.37408267315547,6
19,961,1106,82,17,82:17,330,0,54285,108.96187092575848,6
20,839,933,82,17,82:17,330,0,54285,114.54965917836148,6
21,475,555,82,17,82:17,330,0,54285,120.13744743096447,6
22,354,395,82,17,82:17,330,0,54285,125.72523568356746,6
23,198,227,82,17,82:17,330,0,54285,131.31302393617045,6
24,124,148,82,17,82:17,330,0,54285,136.90081218877347,6
25,79,92,82,17,82:17,330,0,54285,142.48860044137646,6
26,32,36,82,17,82:17,330,0,54285,148.07638869397948,6
27,19,20,82,17,82:17,330,0,54285,153.66417694658247,6
28,8,8,82,17,82:17,330,0,54285,159.25196519918546,6
29,4,4,82,17,82:17,330,0,54285,164.83975345178845,6
0,84,233,82,18,82:18,330,0,54285,2.7938941263014994,6
1,138,442,82,18,82:18,330,0,54285,8.381682378904499,6
2,432,1110,82,18,82:18,330,0,54285,13.969470631507498,6
3,656,1401,82,18,82:18,330,0,54285,19.557258884110496,6
4,875,1712,82,18,82:18,330,0,54285,25.145047136713494,6
5,1077,1864,82,18,82:18,330,0,54285,30.73283538931649,6
6,1590,2492,82,18,82:18,330,0,54285,36.3206236419195,6
7,1959,2902,82,18,82:18,330,0,54285,41.90841189452249,6
8,2285,3134,82,18,82:18,330,0,54285,47.49620014712549,6
9,2858,3768,82,18,82:18,330,0,54285,53.08398839972848,6
10,3394,4162,82,18,82:18,330,0,54285,58.67177665233149,6
11,4251,4991,82,18,82:18,330,0,54285,64.25956490493448,6
12,4610,5174,82,18,82:18,330,0,54285,69.84735315753748,6
13,4492,4955,82,18,82:18,330,0,54285,75.43514141014049,6
14,3302,3638,82,18,82:18,330,0,54285,81.02292966274348,6
15,2734,2971,82,18,82:18,330,0,54285,86.61071791534647,6
16,2242,2406,82,18,82:18,330,0,54285,92.19850616794949,6
17,1768,1885,82,18,82:18,330,0,54285,97.78629442055248,6
18,1442,1521,82,18,82:18,330,0,54285,103.37408267315547,6
19,1059,1106,82,18,82:18,330,0,54285,108.96187092575848,6
20,895,933,82,18,82:18,330,0,54285,114.54965917836148,6
21,537,555,82,18,82:18,330,0,54285,120.13744743096447,6
22,390,395,82,18,82:18,330,0,54285,125.72523568356746,6
23,223,227,82,18,82:18,330,0,54285,131.31302393617045,6
24,145,148,82,18,82:18,330,0,54285,136.90081218877347,6
25,92,92,82,18,82:18,330,0,54285,142.48860044137646,6
26,36,36,82,18,82:18,330,0,54285,148.07638869397948,6
27,20,20,82,18,82:18,330,0,54285,153.66417694658247,6
28,8,8,82,18,82:18,330,0,54285,159.25196519918546,6
29,4,4,82,18,82:18,330,0,54285,164.83975345178845,6
0,34,233,82,19,82:19,330,0,54285,2.7938941263014994,6
1,80,442,82,19,82:19,330,0,54285,8.381682378904499,6
2,339,1110,82,19,82:19,330,0,54285,13.969470631507498,6
3,541,1401,82,19,82:19,330,0,54285,19.557258884110496,6
4,796,1712,82,19,82:19,330,0,54285,25.145047136713494,6
5,945,1864,82,19,82:19,330,0,54285,30.73283538931649,6
6,1435,2492,82,19,82:19,330,0,54285,36.3206236419195,6
7,1782,2902,82,19,82:19,330,0,54285,41.90841189452249,6
8,2093,3134,82,19,82:19,330,0,54285,47.49620014712549,6
9,2686,3768,82,19,82:19,330,0,54285,53.08398839972848,6
10,3263,4162,82,19,82:19,330,0,54285,58.67177665233149,6
11,4113,4991,82,19,82:19,330,0,54285,64.25956490493448,6
12,4376,5174,82,19,82:19,330,0,54285,69.84735315753748,6
13,4220,4955,82,19,82:19,330,0,54285,75.43514141014049,6
14,3055,3638,82,19,82:19,330,0,54285,81.02292966274348,6
15,2524,2971,82,19,82:19,330,0,54285,86.61071791534647,6
16,2028,2406,82,19,82:19,330,0,54285,92.19850616794949,6
17,1566,1885,82,19,82:19,330,0,54285,97.78629442055248,6
18,1279,1521,82,19,82:19,330,0,54285,103.37408267315547,6
19,935,1106,82,19,82:19,330,0,54285,108.96187092575848,6
20,809,933,82,19,82:19,330,0,54285,114.54965917836148,6
21,453,555,82,19,82:19,330,0,54285,120.13744743096447,6
22,322,395,82,19,82:19,330,0,54285,125.72523568356746,6
23,198,227,82,19,82:19,330,0,54285,131.31302393617045,6
24,134,148,82,19,82:19,330,0,54285,136.90081218877347,6
25,89,92,82,19,82:19,330,0,54285,142.48860044137646,6
26,35,36,82,19,82:19,330,0,54285,148.07638869397948,6
27,20,20,82,19,82:19,330,0,54285,153.66417694658247,6
28,8,8,82,19,82:19,330,0,54285,159.25196519918546,6
29,4,4,82,19,82:19,330,0,54285,164.83975345178845,6
0,25,233,82,20,82:20,330,0,54285,2.7938941263014994,6
1,54,442,82,20,82:20,330,0,54285,8.381682378904499,6
2,244,1110,82,20,82:20,330,0,54285,13.969470631507498,6
3,412,1401,82,20,82:20,330,0,54285,19.557258884110496,6
4,699,1712,82,20,82:20,330,0,54285,25.145047136713494,6
5,852,1864,82,20,82:20,330,0,54285,30.73283538931649,6
6,1337,2492,82,20,82:20,330,0,54285,36.3206236419195,6
7,1609,2902,82,20,82:20,330,0,54285,41.90841189452249,6
8,1974,3134,82,20,82:20,330,0,54285,47.49620014712549,6
9,2499,3768,82,20,82:20,330,0,54285,53.08398839972848,6
10,3126,4162,82,20,82:20,330,0,54285,58.67177665233149,6
11,4074,4991,82,20,82:20,330,0,54285,64.25956490493448,6
12,4386,5174,82,20,82:20,330,0,54285,69.84735315753748,6
13,4229,4955,82,20,82:20,330,0,54285,75.43514141014049,6
14,3027,3638,82,20,82:20,330,0,54285,81.02292966274348,6
15,2489,2971,82,20,82:20,330,0,54285,86.61071791534647,6
16,1974,2406,82,20,82:20,330,0,54285,92.19850616794949,6
17,1532,1885,82,20,82:20,330,0,54285,97.78629442055248,6
18,1283,1521,82,20,82:20,330,0,54285,103.37408267315547,6
19,936,1106,82,20,82:20,330,0,54285,108.96187092575848,6
20,837,933,82,20,82:20,330,0,54285,114.54965917836148,6
21,490,555,82,20,82:20,330,0,54285,120.13744743096447,6
22,357,395,82,20,82:20,330,0,54285,125.72523568356746,6
23,216,227,82,20,82:20,330,0,54285,131.31302393617045,6
24,146,148,82,20,82:20,330,0,54285,136.90081218877347,6
25,92,92,82,20,82:20,330,0,54285,142.48860044137646,6
26,36,36,82,20,82:20,330,0,54285,148.07638869397948,6
27,20,20,82,20,82:20,330,0,54285,153.66417694658247,6
28,8,8,82,20,82:20,330,0,54285,159.25196519918546,6
29,4,4,82,20,82:20,330,0,54285,164.83975345178845,6
0,67,233,83,1,83:1,330,0,54285,2.7938941263014994,9
1,132,442,83,1,83:1,330,0,54285,8.381682378904499,9
2,472,1110,83,1,83:1,330,0,54285,13.969470631507498,9
3,704,1401,83,1,83:1,330,0,54285,19.557258884110496,9
4,1095,1712,83,1,83:1,330,0,54285,25.145047136713494,9
5,1248,1864,83,1,83:1,330,0,54285,30.73283538931649,9
6,1905,2492,83,1,83:1,330,0,54285,36.3206236419195,9
7,2282,2902,83,1,83:1,330,0,54285,41.90841189452249,9
8,2619,3134,83,1,83:1,330,0,54285,47.49620014712549,9
9,3283,3768,83,1,83:1,330,0,54285,53.08398839972848,9
10,3756,4162,83,1,83:1,330,0,54285,58.67177665233149,9
11,4653,4991,83,1,83:1,330,0,54285,64.25956490493448,9
12,4902,5174,83,1,83:1,330,0,54285,69.84735315753748,9
13,4702,4955,83,1,83:1,330,0,54285,75.43514141014049,9
14,3439,3638,83,1,83:1,330,0,54285,81.02292966274348,9
15,2830,2971,83,1,83:1,330,0,54285,86.61071791534647,9
16,2298,2406,83,1,83:1,330,0,54285,92.19850616794949,9
17,1814,1885,83,1,83:1,330,0,54285,97.78629442055248,9
18,1484,1521,83,1,83:1,330,0,54285,103.37408267315547,9
19,1090,1106,83,1,83:1,330,0,54285,108.96187092575848,9
20,919,933,83,1,83:1,330,0,54285,114.54965917836148,9
21,548,555,83,1,83:1,330,0,54285,120.13744743096447,9
22,392,395,83,1,83:1,330,0,54285,125.72523568356746,9
23,226,227,83,1,83:1,330,0,54285,131.31302393617045,9
24,148,148,83,1,83:1,330,0,54285,136.90081218877347,9
25,92,92,83,1,83:1,330,0,54285,142.48860044137646,9
26,36,36,83,1,83:1,330,0,54285,148.07638869397948,9
27,20,20,83,1,83:1,330,0,54285,153.66417694658247,9
28,8,8,83,1,83:1,330,0,54285,159.25196519918546,9
29,4,4,83,1,83:1,330,0,54285,164.83975345178845,9
0,65,233,83,2,83:2,330,0,54285,2.7938941263014994,9
1,113,442,83,2,83:2,330,0,54285,8.381682378904499,9
2,411,1110,83,2,83:2,330,0,54285,13.969470631507498,9
3,625,1401,83,2,83:2,330,0,54285,19.557258884110496,9
4,958,1712,83,2,83:2,330,0,54285,25.145047136713494,9
5,1075,1864,83,2,83:2,330,0,54285,30.73283538931649,9
6,1715,2492,83,2,83:2,330,0,54285,36.3206236419195,9
7,2082,2902,83,2,83:2,330,0,54285,41.90841189452249,9
8,2492,3134,83,2,83:2,330,0,54285,47.49620014712549,9
9,3117,3768,83,2,83:2,330,0,54285,53.08398839972848,9
10,3654,4162,83,2,83:2,330,0,54285,58.67177665233149,9
11,4559,4991,83,2,83:2,330,0,54285,64.25956490493448,9
12,4800,5174,83,2,83:2,330,0,54285,69.84735315753748,9
13,4646,4955,83,2,83:2,330,0,54285,75.43514141014049,9
14,3447,3638,83,2,83:2,330,0,54285,81.02292966274348,9
15,2819,2971,83,2,83:2,330,0,54285,86.61071791534647,9
16,2319,2406,83,2,83:2,330,0,54285,92.19850616794949,9
17,1808,1885,83,2,83:2,330,0,54285,97.78629442055248,9
18,1452,1521,83,2,83:2,330,0,54285,103.37408267315547,9
19,1070,1106,83,2,83:2,330,0,54285,108.96187092575848,9
20,904,933,83,2,83:2,330,0,54285,114.54965917836148,9
21,539,555,83,2,83:2,330,0,54285,120.13744743096447,9
22,385,395,83,2,83:2,330,0,54285,125.72523568356746,9
23,221,227,83,2,83:2,330,0,54285,131.31302393617045,9
24,147,148,83,2,83:2,330,0,54285,136.90081218877347,9
25,92,92,83,2,83:2,330,0,54285,142.48860044137646,9
26,36,36,83,2,83:2,330,0,54285,148.07638869397948,9
27,20,20,83,2,83:2,330,0,54285,153.66417694658247,9
28,8,8,83,2,83:2,330,0,54285,159.25196519918546,9
29,4,4,83,2,83:2,330,0,54285,164.83975345178845,9
0,57,233,83,3,83:3,330,0,54285,2.7938941263014994,9
1,92,442,83,3,83:3,330,0,54285,8.381682378904499,9
2,347,1110,83,3,83:3,330,0,54285,13.969470631507498,9
3,579,1401,83,3,83:3,330,0,54285,19.557258884110496,9
4,859,1712,83,3,83:3,330,0,54285,25.145047136713494,9
5,975,1864,83,3,83:3,330,0,54285,30.73283538931649,9
6,1524,2492,83,3,83:3,330,0,54285,36.3206236419195,9
7,1765,2902,83,3,83:3,330,0,54285,41.90841189452249,9
8,2109,3134,83,3,83:3,330,0,54285,47.49620014712549,9
9,2644,3768,83,3,83:3,330,0,54285,53.08398839972848,9
10,3119,4162,83,3,83:3,330,0,54285,58.67177665233149,9
11,4006,4991,83,3,83:3,330,0,54285,64.25956490493448,9
12,4446,5174,83,3,83:3,330,0,54285,69.84735315753748,9
13,4438,4955,83,3,83:3,330,0,54285,75.43514141014049,9
14,3273,3638,83,3,83:3,330,0,54285,81.02292966274348,9
15,2697,2971,83,3,83:3,330,0,54285,86.61071791534647,9
16,2185,2406,83,3,83:3,330,0,54285,92.19850616794949,9
17,1751,1885,83,3,83:3,330,0,54285,97.78629442055248,9
18,1409,1521,83,3,83:3,330,0,54285,103.37408267315547,9
19,1036,1106,83,3,83:3,330,0,54285,108.96187092575848,9
20,878,933,83,3,83:3,330,0,54285,114.54965917836148,9
21,527,555,83,3,83:3,330,0,54285,120.13744743096447,9
22,376,395,83,3,83:3,330,0,54285,125.72523568356746,9
23,221,227,83,3,83:3,330,0,54285,131.31302393617045,9
24,145,148,83,3,83:3,330,0,54285,136.90081218877347,9
25,92,92,83,3,83:3,330,0,54285,142.48860044137646,9
26,36,36,83,3,83:3,330,0,54285,148.07638869397948,9
27,20,20,83,3,83:3,330,0,54285,153.66417694658247,9
28,8,8,83,3,83:3,330,0,54285,159.25196519918546,9
29,4,4,83,3,83:3,330,0,54285,164.83975345178845,9
0,47,233,83,4,83:4,330,0,54285,2.7938941263014994,9
1,78,442,83,4,83:4,330,0,54285,8.381682378904499,9
2,318,1110,83,4,83:4,330,0,54285,13.969470631507498,9
3,501,1401,83,4,83:4,330,0,54285,19.557258884110496,9
4,754,1712,83,4,83:4,330,0,54285,25.145047136713494,9
5,879,1864,83,4,83:4,330,0,54285,30.73283538931649,9
6,1440,2492,83,4,83:4,330,0,54285,36.3206236419195,9
7,1802,2902,83,4,83:4,330,0,54285,41.90841189452249,9
8,2219,3134,83,4,83:4,330,0,54285,47.49620014712549,9
9,2807,3768,83,4,83:4,330,0,54285,53.08398839972848,9
10,3352,4162,83,4,83:4,330,0,54285,58.67177665233149,9
11,4331,4991,83,4,83:4,330,0,54285,64.25956490493448,9
12,4686,5174,83,4,83:4,330,0,54285,69.84735315753748,9
13,4534,4955,83,4,83:4,330,0,54285,75.43514141014049,9
14,3361,3638,83,4,83:4,330,0,54285,81.02292966274348,9
15,2746,2971,83,4,83:4,330,0,54285,86.61071791534647,9
16,2218,2406,83,4,83:4,330,0,54285,92.19850616794949,9
17,1765,1885,83,4,83:4,330,0,54285,97.78629442055248,9
18,1445,1521,83,4,83:4,330,0,54285,103.37408267315547,9
19,1071,1106,83,4,83:4,330,0,54285,108.96187092575848,9
20,908,933,83,4,83:4,330,0,54285,114.54965917836148,9
21,542,555,83,4,83:4,330,0,54285,120.13744743096447,9
22,390,395,83,4,83:4,330,0,54285,125.72523568356746,9
23,226,227,83,4,83:4,330,0,54285,131.31302393617045,9
24,148,148,83,4,83:4,330,0,54285,136.90081218877347,9
25,92,92,83,4,83:4,330,0,54285,142.48860044137646,9
26,36,36,83,4,83:4,330,0,54285,148.07638869397948,9
27,20,20,83,4,83:4,330,0,54285,153.66417694658247,9
28,8,8,83,4,83:4,330,0,54285,159.25196519918546,9
29,4,4,83,4,83:4,330,0,54285,164.83975345178845,9
0,126,233,83,5,83:5,330,0,54285,2.7938941263014994,9
1,238,442,83,5,83:5,330,0,54285,8.381682378904499,9
2,624,1110,83,5,83:5,330,0,54285,13.969470631507498,9
3,851,1401,83,5,83:5,330,0,54285,19.557258884110496,9
4,1069,1712,83,5,83:5,330,0,54285,25.145047136713494,9
5,1189,1864,83,5,83:5,330,0,54285,30.73283538931649,9
6,1663,2492,83,5,83:5,330,0,54285,36.3206236419195,9
7,1935,2902,83,5,83:5,330,0,54285,41.90841189452249,9
8,2249,3134,83,5,83:5,330,0,54285,47.49620014712549,9
9,2808,3768,83,5,83:5,330,0,54285,53.08398839972848,9
10,3202,4162,83,5,83:5,330,0,54285,58.67177665233149,9
11,4022,4991,83,5,83:5,330,0,54285,64.25956490493448,9
12,4337,5174,83,5,83:5,330,0,54285,69.84735315753748,9
13,4297,4955,83,5,83:5,330,0,54285,75.43514141014049,9
14,3190,3638,83,5,83:5,330,0,54285,81.02292966274348,9
15,2640,2971,83,5,83:5,330,0,54285,86.61071791534647,9
16,2169,2406,83,5,83:5,330,0,54285,92.19850616794949,9
17,1688,1885,83,5,83:5,330,0,54285,97.78629442055248,9
18,1400,1521,83,5,83:5,330,0,54285,103.37408267315547,9
19,1024,1106,83,5,83:5,330,0,54285,108.96187092575848,9
20,872,933,83,5,83:5,330,0,54285,114.54965917836148,9
21,530,555,83,5,83:5,330,0,54285,120.13744743096447,9
22,378,395,83,5,83:5,330,0,54285,125.72523568356746,9
23,217,227,83,5,83:5,330,0,54285,131.31302393617045,9
